#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:ncr-July2020-march_alg" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:ncr-July2020-march_alg" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:ncr-July2020-march_alg" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:ncr-July2020-march_alg" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ncr-July2020-march_alg" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:ncr-July2020-march_alg" spec="beast.evolution.tree.TraitSet" traitname="date" value="EPIISL434555_NCR_2020-03-26=2020-03-26,EPIISL434558_NCR_2020-03-28=2020-03-28,MT919768.1_NCR_2020-04-03=2020-04-03,MT919769.1_NCR_2020-06-25=2020-06-25,MT919770.1_NCR_2020-06-26=2020-06-26,MT919771.1_NCR_2020-06-29=2020-06-29,MT919772.1_NCR_2020-06-29=2020-06-29,MT919773.1_NCR_2020-06-29=2020-06-29,MT919774.1_NCR_2020-06-29=2020-06-29,MT919775.1_NCR_2020-07-06=2020-07-06,MT919776.1_NCR_2020-07-06=2020-07-06,MT919777.1_NCR_2020-07-06=2020-07-06,MT919778.1_NCR_2020-07-07=2020-07-07,MT919781.1_NCR_2020-07-13=2020-07-13,MT919782.1_NCR_2020-07-14=2020-07-14,MT919783.1_NCR_2020-07-15=2020-07-15,MT919785.1_NCR_2020-07-16=2020-07-16,MT919786.1_NCR_2020-07-17=2020-07-17,MT919787.1_NCR_2020-07-18=2020-07-18,MT919788.1_NCR_2020-07-18=2020-07-18,MT919789.1_NCR_2020-07-18=2020-07-18">
#                        <taxa id="TaxonSet.ncr-July2020-march_alg" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ncr-July2020-march_alg"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:ncr-July2020-march_alg" jeffreys="true" parameter="@bPopSizes.t:ncr-July2020-march_alg" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:ncr-July2020-march_alg" name="distribution">
#            <parameter id="clockRate.c:ncr-July2020-march_alg" name="x" spec="beast.core.parameter.RealParameter">8.0E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:ncr-July2020-march_alg" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:ncr-July2020-march_alg" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:ncr-July2020-march_alg" name="distribution">
#            <parameter id="gammaShape.s:ncr-July2020-march_alg" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:ncr-July2020-march_alg" name="distribution">
#            <parameter id="kappa.s:ncr-July2020-march_alg" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ncr-July2020-march_alg" id="treeLikelihood.ncr-July2020-march_alg" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ncr-July2020-march_alg">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:ncr-July2020-march_alg" shape="@gammaShape.s:ncr-July2020-march_alg" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ncr-July2020-march_alg" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ncr-July2020-march_alg" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:ncr-July2020-march_alg" kappa="@kappa.s:ncr-July2020-march_alg" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:ncr-July2020-march_alg" id="estimatedFreqs.s:ncr-July2020-march_alg" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ncr-July2020-march_alg" id="StrictClock.c:ncr-July2020-march_alg" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
8830000	-41413.73516852174	-41406.04751543611	-7.687653085634283	-41406.04751543611	0.6918060004752453	8.0E-4	3.9152450057355415	0.17459944471094738	-4.4721505354399165	1.6555716762569015	0.9739861404344847	0.3300564254050265	0.07838136206329555	0.15671627057615756	4	3	11	1	1	0.29740692750869824	0.185505312281207	0.19471006165222268	0.3223776985578718
8835000	-41415.35200995286	-41404.86353462449	-10.488475328371283	-41404.86353462449	0.7156642133300007	8.0E-4	5.942114093002282	0.17459944471094738	-5.790282355806847	1.0360615606933807	0.4576377819226387	1.0346907141977801	0.17466511552190814	0.16660893352283673	7	2	2	7	2	0.29740692750869824	0.18277072692333735	0.19744464701009234	0.3223776985578718
8840000	-41408.95421420728	-41402.37770740008	-6.576506807198964	-41402.37770740008	0.5497479173397075	8.0E-4	5.942114093002282	0.015743825991211137	-3.7958023907916427	1.4583109496016506	0.30323065650312425	0.30469178366315414	0.24372230028736	0.16361767657303108	4	2	2	3	9	0.29740692750869824	0.18277072692333735	0.19744464701009234	0.3223776985578718
8845000	-41410.49488445651	-41407.48831229538	-3.0065721611271248	-41407.48831229538	0.47625007447612583	8.0E-4	5.942114093002282	0.006375022278647614	-1.7572914957763848	0.7855736292809368	0.18091563825319146	0.2655633925281286	0.04757249409908492	0.13365618408600952	11	3	4	1	1	0.29714192145525903	0.18277072692333735	0.19744464701009234	0.322642704611311
8850000	-41424.36323397745	-41410.604377941796	-13.75885603565502	-41410.604377941796	0.6428471775789195	8.0E-4	8.87931247457013	0.005474282629416169	-7.212156882177653	0.258071875986877	0.8235058634078514	0.5992978728075075	0.431794549572445	1.0288886736124885	1	6	2	9	2	0.29714192145525903	0.18277072692333735	0.19292734243542403	0.3271600091859793
8855000	-41418.157751703126	-41411.91411314364	-6.243638559486947	-41411.91411314364	0.6382520180645326	8.0E-4	5.000197979796033	0.017717312845663143	-1.6630438871521287	1.9400751669928784	2.23312856245641	0.42409546805690024	0.11369902963100004	0.11216733915016434	3	2	5	1	9	0.29714192145525903	0.18277072692333735	0.19292734243542403	0.3271600091859793
8860000	-41419.734007831954	-41409.703232821594	-10.030775010360841	-41409.703232821594	0.5344832905927371	8.0E-4	3.0757015504428944	0.06077850856172867	-5.2684303919262305	0.32390484482871984	1.0552633125602284	1.3711559636606374	0.4136538767412213	0.14063625820319361	2	4	3	8	3	0.29714192145525903	0.18277072692333735	0.19292734243542403	0.3271600091859793
8865000	-41410.589642786035	-41406.405085619335	-4.184557166702299	-41406.405085619335	0.7014124900516913	8.0E-4	3.1071721030532222	0.03233220850673468	-1.4387183075370042	0.9467240279449267	0.6981288442793309	0.8389880169579602	0.09576892870111268	0.13109642963256982	3	5	5	3	4	0.30059880984667764	0.17931383853191873	0.1944838599809773	0.32560349164042607
8870000	-41411.77662325674	-41407.95308767537	-3.823535581367195	-41407.95308767537	0.7110654853163425	8.0E-4	3.159692630893769	0.12856574051527253	-2.118892565149898	1.0365264712254691	0.9944297076292047	0.09980349517208138	0.1499227405513339	0.12748965447253574	6	6	3	4	1	0.30059880984667764	0.17931383853191873	0.1944838599809773	0.32560349164042607
8875000	-41416.24630294029	-41409.427523016326	-6.818779923968761	-41409.427523016326	0.5758236170041413	8.0E-4	3.159692630893769	0.34984014520729406	-5.3159380690834075	0.24158651045587587	0.35248039240917134	0.4155148852473134	0.3507880665950256	0.41419124191265605	2	3	6	8	1	0.302070466845807	0.18130480616380282	0.1944838599809773	0.3221408670094126
8880000	-41412.19075674109	-41403.11539087552	-9.075365865563647	-41403.11539087552	0.6073430082753173	8.0E-4	4.128093886515395	0.08032086878771952	-5.326725784920397	1.257522599625004	0.7315816840996767	0.4227874640258383	0.45222309363611773	0.150132514635342	9	2	1	2	6	0.302070466845807	0.18130480616380282	0.1944838599809773	0.3221408670094126
8885000	-41415.16475567837	-41412.7534270127	-2.411328665670706	-41412.7534270127	0.5278604260454117	8.0E-4	4.430189376591586	0.08032086878771952	-0.5590165387520705	0.33673416524839594	0.6886478961895203	0.4797402465089859	0.12316780066134446	0.17801819821424045	1	6	6	4	3	0.29555911406543267	0.1865836639119358	0.19571635501321866	0.3221408670094126
8890000	-41407.402956329344	-41406.500750654006	-0.9022056753380248	-41406.500750654006	0.49287020188565184	8.0E-4	4.492257918623917	0.04469092175196315	1.2273370851373988	1.5187198719688684	0.5291168795790772	0.2896705750010086	0.1902258483339585	0.09634350363767716	4	8	2	1	5	0.29555911406543267	0.1865836639119358	0.19571635501321866	0.3221408670094126
8895000	-41419.48528715178	-41409.529394227065	-9.955892924710538	-41409.529394227065	0.5842150395524459	8.0E-4	4.492257918623917	0.0984910166231876	-3.6906228158159875	1.024252849537904	2.304792303050706	1.0122272108870025	0.37809600014627137	0.17248441912458484	5	1	2	3	9	0.29303624139474577	0.18431644060115013	0.20050645099469122	0.3221408670094126
8900000	-41410.98756585798	-41406.6180874102	-4.369478447778574	-41406.6180874102	0.6332804876411045	8.0E-4	6.60454111668055	0.010605607773472246	0.8040262726009697	0.989402539856377	1.3024022279656475	0.2494686874640037	0.47861760976641904	0.16119410302994147	1	4	3	6	6	0.29303624139474577	0.18431644060115013	0.20050645099469122	0.3221408670094126
8905000	-41417.07515829425	-41407.069780647944	-10.005377646302833	-41407.069780647944	0.6251610531317418	8.0E-4	6.60454111668055	0.3355055574219462	-3.4583780167943234	0.4625558075723531	0.7780660683177526	0.829900398694211	1.4207558731792402	0.1377533596292204	1	3	9	1	6	0.30249306344614524	0.18431644060115013	0.19104962894329172	0.3221408670094126
8910000	-41420.70964773281	-41404.17451146807	-16.535136264739112	-41404.17451146807	0.6614778627337846	8.0E-4	6.361637676711222	0.3085563137367736	-10.06006269480615	2.449900365408615	1.7022672217815962	0.4017602697429114	0.31638871350474085	0.30470424512714434	2	2	7	4	5	0.30249306344614524	0.18164026201920844	0.19408166841345087	0.32178500612119515
8915000	-41407.62815921356	-41407.607369250654	-0.020789962901755832	-41407.607369250654	0.5053007502578024	8.0E-4	7.018786331900991	0.3085563137367736	0.24649883749336254	0.9950365714662649	0.1290527728893729	0.12293344919550189	0.06076898982402882	0.11897268888510595	11	2	2	2	3	0.30249306344614524	0.18164026201920844	0.19408166841345087	0.32178500612119515
8920000	-41429.14982074464	-41408.41394529527	-20.735875449369882	-41408.41394529527	0.8138692224216141	8.0E-4	3.8416095737144422	0.3378580405399479	-11.651219839464428	1.7016375197213165	0.5115811207586375	1.9341550796758107	0.45682695957883623	0.7463713701325737	4	3	2	10	1	0.30249306344614524	0.18164026201920844	0.19276410273410283	0.32310257180054314
8925000	-41411.16702807217	-41405.21147484366	-5.955553228507689	-41405.21147484366	0.5721507166706404	8.0E-4	4.707060468560986	0.43239655049777115	-0.24240645842202713	0.6307007712471389	0.9908502698983671	1.6598607865761075	0.37150069433126365	0.16257265182850375	2	1	2	6	9	0.3002714576744316	0.18164026201920844	0.1943828002576997	0.32370548004865995
8930000	-41414.25308994774	-41412.38999751226	-1.8630924354783134	-41412.38999751226	0.43110950778587703	8.0E-4	5.7057121697518305	0.43239655049777115	0.4951803942334476	0.5010441904094664	0.25007759992030004	0.4023553329893011	0.4549679956327122	0.04261043880922267	1	1	12	4	2	0.3032513415748385	0.18310176114299154	0.19352658066334283	0.3201203166188268
8935000	-41418.735048542	-41408.69140521992	-10.043643322079589	-41408.69140521992	0.5045890648105626	8.0E-4	4.872524049742835	0.43239655049777115	-3.6506135600044436	1.4015764504266008	1.6971264071481398	1.388813191484794	0.06913966932912846	0.15113974766925176	5	2	5	5	3	0.2966375691932447	0.18310176114299154	0.19456267142930078	0.32569799823446266
8940000	-41409.75468546155	-41407.295190429504	-2.4594950320425077	-41407.295190429504	0.47204732488296586	8.0E-4	4.872524049742835	0.2054414107817233	0.05715449590380706	0.5073970682293213	0.9010306742445673	0.49559970474917064	0.09701930646232033	0.1407656834640632	3	9	2	1	5	0.2966375691932447	0.18093684150342504	0.1996531408674712	0.3227724484358587
8945000	-41423.171684956906	-41410.74708215022	-12.424602806685364	-41410.74708215022	0.5502436159926131	8.0E-4	4.098983321344647	0.5547670075500662	-6.612753024500369	2.1897782321337904	0.7628709654243833	0.5051409875243162	0.5834646370537764	0.23889465653215544	2	4	5	1	8	0.2944713676350219	0.18093684150342504	0.1996531408674712	0.3249386499940815
8950000	-41413.19356970999	-41409.54289678669	-3.6506729233026043	-41409.54289678669	0.49943479862733686	8.0E-4	3.81976793671249	0.39093316044892945	-0.31081497709201733	0.5317196333918625	0.7478498873850004	0.5047499074609642	0.49819897846875066	0.14720197254516215	1	3	6	1	9	0.2944713676350219	0.18093684150342504	0.1996531408674712	0.3249386499940815
8955000	-41417.5527848365	-41410.471085141246	-7.081699695253475	-41410.471085141246	0.6165135335057461	8.0E-4	3.81976793671249	0.39093316044892945	-3.658650037900718	1.4004134943278523	0.3870023116248427	0.30451922099134254	0.27483708365448534	0.3582379591537375	1	12	1	2	4	0.2944713676350219	0.1805383519839054	0.20005163038699086	0.3249386499940815
8960000	-41421.89738816411	-41416.06397956891	-5.833408595194072	-41416.06397956891	0.6913165421660021	8.0E-4	3.63909375019113	0.44221984700870187	0.011879075610817358	0.676716089664589	2.6065137219961327	0.2959155670862138	0.16434444258672495	0.20836682768005785	1	3	8	7	1	0.2944713676350219	0.1805383519839054	0.20005163038699086	0.3249386499940815
8965000	-41418.51103054459	-41408.48117354343	-10.029857001166128	-41408.48117354343	0.673625121174829	8.0E-4	5.764968583609114	0.31566952390591974	-5.505756553710965	1.1192894837809737	0.35403999439334355	0.403467837016694	0.5988739137966272	0.2555808688520152	1	1	11	3	4	0.2927532563809335	0.1851244377009263	0.19718365592405832	0.3249386499940815
8970000	-41422.97703314001	-41406.43289413907	-16.544139000937705	-41406.43289413907	0.6285023343523625	8.0E-4	3.6051290938821365	0.31566952390591974	-8.92173532291719	2.558161347982241	2.678711356200108	1.1905831690801998	0.685840312087184	0.08771698560979488	5	2	5	2	6	0.2929888300182283	0.18532369623014744	0.19698439739483717	0.32470307635678675
8975000	-41413.24394994606	-41410.21504470531	-3.0289052407478225	-41410.21504470531	0.5632667462501304	8.0E-4	3.6051290938821365	0.35800343807727014	-0.38731897695278006	0.9354110919888832	0.854826054016309	0.4376775447972328	0.05955186297690047	0.13156705817741252	4	1	8	3	4	0.2999727990051412	0.1842928412520733	0.19895902752668124	0.31677533221610393
8980000	-41423.10318665247	-41412.42249763716	-10.680689015307582	-41412.42249763716	0.585614606733629	8.0E-4	5.188700743257835	1.6405170595783067	-2.444843584218668	2.394396138020853	0.9706141780953744	1.1699789398891904	0.20467700675685435	0.32752658935689105	5	3	1	8	3	0.3015887997505572	0.1842928412520733	0.19895902752668124	0.3151593314706879
8985000	-41414.27636228282	-41407.18423806705	-7.092124215774153	-41407.18423806705	0.6758596683718209	8.0E-4	5.188700743257835	0.9472099160997379	-4.023219136535224	1.575609341571918	0.24966242733376307	0.11898035489621464	0.157946207961179	0.2668548762568961	8	3	1	7	1	0.3015887997505572	0.18378333461908153	0.19895902752668124	0.3156688381036797
8990000	-41427.31868055423	-41412.45802472938	-14.860655824850028	-41412.45802472938	0.646742383575073	8.0E-4	5.29006693528068	0.9472099160997379	-5.917323532705188	2.126057069567454	1.702750837492413	0.5012309089179411	1.1834879592780545	0.08445128815957219	8	2	1	2	7	0.3015887997505572	0.18378333461908153	0.19895902752668124	0.3156688381036797
8995000	-41417.226988884286	-41409.283646519136	-7.943342365147782	-41409.283646519136	0.6471511132740327	8.0E-4	5.29006693528068	0.7840554651203133	-2.0924617772814065	1.6418503379657625	1.2560867047158921	0.4592990928445977	0.3852874603534592	0.25415679060777463	2	2	8	1	7	0.30277031553486544	0.18378333461908153	0.19777751174237299	0.3156688381036797
9000000	-41413.62291156723	-41408.668604377606	-4.954307189623379	-41408.668604377606	0.6847852410087031	8.0E-4	5.283603780594068	0.7840554651203133	-1.5779224535574683	2.0718906866216265	0.25622360920314413	0.06566373358964436	0.15520130626165748	0.21600869031448572	9	3	5	2	1	0.30221869290644054	0.1842379733712171	0.1978744956186623	0.3156688381036797
9005000	-41416.64177413212	-41406.65686365387	-9.984910478247357	-41406.65686365387	0.62458253140458	8.0E-4	5.283603780594068	0.013393655032863846	-6.472152626309789	0.5125407302003313	0.5139961235979728	1.1446393105771115	0.16262177924635163	0.1403430919639806	1	2	12	4	1	0.30221869290644054	0.1842379733712171	0.1978744956186623	0.3156688381036797
9010000	-41417.62147495659	-41405.60232081533	-12.019154141267528	-41405.60232081533	0.6553908202136238	8.0E-4	4.377692522910985	0.7342983062328317	-5.6279709949194165	1.8269712656576556	2.0933739965434532	0.8006845575687273	0.1678011967884664	0.21661641677385982	8	2	1	6	3	0.2969183384531616	0.1842379733712171	0.19905087852757247	0.31979280964804846
9015000	-41412.29638058352	-41405.514174425625	-6.782206157894925	-41405.514174425625	0.5347686700729968	8.0E-4	4.40969814621939	0.7342983062328317	-1.4924303276675066	0.9704062261180951	1.702128879238285	0.2131263629234047	0.14847603605049875	0.335583142939383	9	1	1	2	7	0.2969183384531616	0.18379134134293038	0.19812759626114537	0.3211627239427623
9020000	-41410.237007421216	-41403.76690379143	-6.470103629784061	-41403.76690379143	0.5988360731870523	8.0E-4	5.207817141996658	0.7342983062328317	-2.471226373430111	1.2887672680331415	0.4317094815836839	0.05221220169886556	0.15315585894128636	0.32303348514639874	7	7	1	4	1	0.2969183384531616	0.18379134134293038	0.19812759626114537	0.3211627239427623
9025000	-41411.496455259425	-41410.96036278772	-0.5360924716988613	-41410.96036278772	0.5460909028862595	8.0E-4	5.241879805356525	0.7342983062328317	1.5021818887320644	0.8501511882828904	0.1628088470439754	0.06550147163881746	0.17144533021508895	0.30602999492018623	12	1	4	2	1	0.2969183384531616	0.18379134134293038	0.19501057331718896	0.32427974688671873
9030000	-41408.262709428396	-41403.500625561595	-4.762083866803028	-41403.500625561595	0.5836158819601006	8.0E-4	4.150286393825123	1.2377265195931686	-0.5102027990432072	2.04435149315469	0.1999177666644855	0.4440258678112775	0.0939268935573725	0.1144049406820751	7	2	4	4	3	0.2969183384531616	0.18379134134293038	0.19501057331718896	0.32427974688671873
9035000	-41417.44880976413	-41407.888704654695	-9.560105109437597	-41407.888704654695	0.5784645181725815	8.0E-4	6.9105176947574165	1.4111572540391037	-2.272058043448606	1.6211693330178871	0.863431911885094	0.8590952607444073	0.5501152871565331	0.15695314777012526	3	3	5	1	8	0.3022297550490803	0.18379134134293038	0.19501057331718896	0.3189683302908001
9040000	-41416.31336911145	-41408.069357696186	-8.24401141526519	-41408.069357696186	0.540277763701761	8.0E-4	4.446915986912437	1.4111572540391037	-2.73387910222136	1.1339530176978891	1.1549228801047973	0.9940479625926192	0.14208221451890907	0.13169467937878201	2	5	3	9	1	0.30289690102554195	0.18379134134293038	0.19434342734072732	0.3189683302908001
9045000	-41417.09085040007	-41405.443707166494	-11.647143233575711	-41405.443707166494	0.5119406968346737	8.0E-4	4.446915986912437	1.8948518346768168	-6.609038915748762	0.48427001284088944	0.5519746373852814	0.5568449073872778	0.6413083700032197	0.13166792608116987	1	1	1	11	6	0.3000281806434654	0.18379134134293038	0.19434342734072732	0.3218370506728766
9050000	-41408.950126264484	-41404.99789780959	-3.9522284548943754	-41404.99789780959	0.585969285288126	8.0E-4	4.446915986912437	0.4686675094946053	-0.4642276768833693	0.7149136553204847	1.33308233639331	0.3680074185168049	0.08630492598059447	0.15236913876938288	1	4	7	7	1	0.3000281806434654	0.18253621417632696	0.19485440199801005	0.3225812031821973
9055000	-41419.11603696083	-41406.24119545299	-12.874841507841325	-41406.24119545299	0.7424942339936224	8.0E-4	3.912124709604871	1.2245121282032367	-6.487189099382881	2.592081413972092	1.0659606453942647	0.22656314589107326	0.438983448839554	0.17226977901065996	1	10	5	1	3	0.3000281806434654	0.18279768337453317	0.19459293279980383	0.3225812031821973
9060000	-41415.156716971134	-41409.27758868938	-5.879128281752477	-41409.27758868938	0.5821920410999616	8.0E-4	3.912124709604871	0.6250287555039876	0.09204680455330205	0.878255444815238	1.0835443547943344	1.7268286188024098	0.4001714535687219	0.11499750650598048	1	8	2	1	8	0.3000281806434654	0.18279768337453317	0.19459293279980383	0.3225812031821973
9065000	-41419.40802390711	-41408.28961979569	-11.11840411142213	-41408.28961979569	0.586207944268464	8.0E-4	3.912124709604871	1.2028134993394828	-3.1146846147577714	1.342524265538504	0.8891848062667537	0.789183169479745	1.49168307228469	0.2647812506202182	2	1	5	4	8	0.3000281806434654	0.18279768337453317	0.19459293279980383	0.3225812031821973
9070000	-41412.7023281969	-41408.80642629874	-3.895901898164123	-41408.80642629874	0.4421389895718781	8.0E-4	3.912124709604871	0.12762555232497436	-0.695033114524348	0.7825129297905995	0.844163128364533	0.7236232077487561	0.24850362021778863	0.15430486065576712	8	2	1	8	1	0.29899213824583365	0.18279768337453317	0.19459293279980383	0.32361724557982907
9075000	-41411.44223601509	-41402.665133404655	-8.77710261044037	-41402.665133404655	0.5996551131795046	8.0E-4	3.534613249233965	0.36519697612081814	-2.6690012664090266	2.1263832551262025	2.089183986570828	0.9016324412731525	0.3742704536810998	0.1226397032505832	1	2	1	10	6	0.29899213824583365	0.18279768337453317	0.19459293279980383	0.32361724557982907
9080000	-41422.87272756629	-41410.83489053535	-12.037837030938647	-41410.83489053535	0.6354360335121294	8.0E-4	7.47217102557019	0.796108071616273	-4.706601750480918	0.6661969547647065	2.0425803557527997	0.4454809828799507	0.2010471447341162	0.36795081125931767	1	1	10	1	7	0.29899213824583365	0.18279768337453317	0.19887803164023374	0.31933214673939914
9085000	-41413.52174099432	-41409.53290763422	-3.9888333601049535	-41409.53290763422	0.7242197287177605	8.0E-4	6.530987089649949	0.7139513423328829	-2.173222627294095	0.23396663975956927	0.6928443406670727	0.16966725421257417	0.13158339213816883	0.12231484161049277	1	10	7	1	1	0.29899213824583365	0.18279768337453317	0.19887803164023374	0.31933214673939914
9090000	-41428.820016596736	-41416.871207459895	-11.948809136840076	-41416.871207459895	0.6354648255617955	8.0E-4	5.194317018422092	2.602326115254095	-5.3803051347826445	0.6802585336134183	1.2222858646429318	0.30254963053745804	0.38616179712186843	0.16933583908328156	3	8	1	2	6	0.2980151217672413	0.18279768337453317	0.19887803164023374	0.32030916321799147
9095000	-41425.01340967543	-41410.473059615826	-14.540350059596879	-41410.473059615826	0.7209433237342286	8.0E-4	8.568882155288138	2.7538630878436408	-5.559989880049449	1.2304237494566723	0.8617170686159844	0.6549939878777548	0.7216572452869869	0.3144050683228273	6	1	2	3	8	0.2980151217672413	0.18279768337453317	0.19887803164023374	0.32030916321799147
9100000	-41430.853955446495	-41411.942123680485	-18.91183176601178	-41411.942123680485	0.6437186746141019	8.0E-4	8.568882155288138	0.469608457809507	-7.521775634098544	0.9193051226314639	3.7067513174509514	2.9374809178863286	0.8213713009098639	0.06697133851901806	4	1	6	3	6	0.30330461934746794	0.18420845819156545	0.1936538218423304	0.3188331006186359
9105000	-41430.95603971817	-41411.67673654283	-19.279303175335798	-41411.67673654283	0.7102228722873515	8.0E-4	6.754655581113604	0.2298810045204436	-11.140455901292801	0.6714058152034021	1.4071459091311362	1.4397324642079463	1.5443953192836808	0.08642543801969939	2	1	4	9	4	0.30330461934746794	0.18420845819156545	0.1936538218423304	0.3188331006186359
9110000	-41416.89642544901	-41412.941287406175	-3.9551380428406837	-41412.941287406175	0.596322894339838	8.0E-4	6.2057960168916635	0.39736529454337727	2.040038374693034	0.5781560000169508	1.1293019536252105	1.0077020057611326	0.06191801578149719	0.20145860901975868	3	4	5	2	6	0.297904521994406	0.18244806637835637	0.1936538218423304	0.325993589784907
9115000	-41416.30704872643	-41410.30927244596	-5.99777628046758	-41410.30927244596	0.5266925637653893	8.0E-4	4.9228490140097545	0.4432904651222151	-1.9845360906302525	0.2995040657836094	0.5819128279066463	0.5089179171725636	0.7977690440707608	0.1516947042403583	2	4	2	5	7	0.2947907925264609	0.18244806637835637	0.19541796100784858	0.3273431800873339
9120000	-41413.30253694532	-41406.92442510774	-6.378111837575261	-41406.92442510774	0.697090625731566	8.0E-4	5.455036792355832	0.4432904651222151	-3.749530865319974	0.38995030985855655	0.9619068872917781	0.29876811217418225	0.16006130194381055	0.13460058803930555	1	10	1	7	1	0.29553815401188516	0.18244806637835637	0.1940390076094934	0.3279747720002648
9125000	-41416.960772094804	-41407.901013673465	-9.059758421341833	-41407.901013673465	0.7140062827707992	8.0E-4	5.455036792355832	0.26580997912651005	-2.5822516457810503	1.0502973198496965	1.218476128298282	0.6528621082757576	0.12540256118733722	0.4435089243951557	1	6	5	5	3	0.29553815401188516	0.18244806637835637	0.19547909298584193	0.32653468662391627
9130000	-41413.01276235165	-41404.28038187393	-8.732380477727986	-41404.28038187393	0.5788713600455679	8.0E-4	5.455036792355832	0.7509094534314449	-2.557381376516929	0.7529575364140455	0.9910962135540538	0.04456991771886044	0.26081572482092735	0.06473810991454042	6	5	1	6	2	0.29553815401188516	0.18244806637835637	0.19547909298584193	0.32653468662391627
9135000	-41413.68964013416	-41407.611241523686	-6.078398610472696	-41407.611241523686	0.5387863051166267	8.0E-4	5.688328532917296	2.060914330088275	-3.606104082392406	0.9779324403919841	0.402467323485393	0.2209701928042596	0.09304917223554754	0.07572736254556864	7	4	2	6	1	0.29553815401188516	0.1872073178720771	0.1907198414921212	0.32653468662391627
9140000	-41429.42227071572	-41407.914157910476	-21.508112805240824	-41407.914157910476	0.7306768418870948	8.0E-4	5.241499646939868	0.4726034580275666	-16.429367422647015	0.5848745111209348	0.7026251139353004	0.4784012356767055	0.8676334117165776	0.24173580004730194	2	3	6	5	4	0.3020302051650352	0.18072914527776382	0.19719801408643448	0.3200426354707662
9145000	-41420.532922698	-41408.10749125392	-12.425431444082621	-41408.10749125392	0.5612406717166082	8.0E-4	3.7052247476049054	0.4627315981289293	-7.88140700193187	2.4945835735405186	0.7774415550925688	0.47499953305337567	0.29015524194512926	0.13653721257269563	1	5	2	11	1	0.2969137164610799	0.18072914527776382	0.19719801408643448	0.32515912417472154
